MSZoning;Street;LotShape;Neighborhood;ExterQual;ExterCond;Foundation;BsmtQual;BsmtCond;BsmtExposure;Heating;CentralAir;KitchenQual;FireplaceQu;GarageFinish;GarageQual;SaleCondition;MSSubClass;LotFrontage;LotArea;OverallQual;OverallCond;YearBuilt;YearRemodAdd;MasVnrArea;BsmtFinSF1;BsmtFinSF2;BsmtUnfSF;TotalBsmtSF;2ndFlrSF;LowQualFinSF;GrLivArea;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;Fireplaces;GarageArea;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea
3.0;1.0;0.0;3.0;2.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;3.0;5.0;4.0;-0.6324924198175486;-0.03428903978090413;-0.6101095304001531;-2.2848135545208503;0.37256531336241683;-1.1734636741681408;0.8729971316958921;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;-0.672541298618855;-1.790742402370249;-0.8028202330108783;-0.11910392376470172;-1.5234989602307272;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;-0.9597839526153701;-2.251790001610663;-0.7395763709638608;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;14.0;3.0;2.0;1.0;2.0;0.0;3.0;1.0;1.0;3.0;4.0;2.0;4.0;4.0;-0.8677867357567313;-0.2600795878519178;0.5905913804659679;-0.0896480261341616;-0.5238792311271732;0.2616479532689063;0.6315560047561545;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;1.7733939644704555;0.6825385652331497;-0.8028202330108783;-0.11910392376470172;0.11146356615517516;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;0.5915687567924948;-0.19405293247260466;0.742454513316969;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;22.0;0.0;4.0;2.0;0.0;3.0;3.0;1.0;1.0;0.0;2.0;0.0;4.0;5.0;-0.8677867357567313;0.16327768978123283;0.6259252568795919;2.105517502252527;-0.5238792311271732;1.2075169804433237;1.1627264840235771;3.7340140827944373;3.1791911430603808;-0.28550406121847727;-0.5784668654231123;2.616771116820423;-0.8028202330108783;-0.11910392376470172;1.3477012757211784;1.1072297771985933;-0.24287002311294137;0.7731479393081835;-0.7649448490250373;-2.3496416788131733;-0.2129381893127126;0.5915687567924948;3.2638914296881327;-0.7395763709638608;0.14961052317361492;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;12.0;3.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;3.0;5.0;4.0;-0.8677867357567313;-1.614822876278;-0.23863890863060663;-1.5530917117252874;-1.420323775616763;0.0007185664621704346;-0.6722260807184287;-0.59788870008087;0.3678024552438531;-0.28550406121847727;-0.7307778525019338;-0.45897572750688054;-0.8028202330108783;-0.11910392376470172;-1.277396082863421;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;-0.9597839526153701;-2.251790001610663;-0.7395763709638608;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;11.0;3.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;3.0;5.0;4.0;-0.8677867357567313;-1.614822876278;-0.17773446375975482;-0.8213698689297244;-0.5238792311271732;0.4573449933739581;0.003809074712836627;-0.59788870008087;0.3917755370779475;-0.28550406121847727;-0.8114130809554276;-0.5155984602816837;-0.8028202330108783;-0.11910392376470172;-1.3250904389423563;1.1072297771985933;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;-0.9597839526153701;-2.251790001610663;-0.7395763709638608;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;12.0;3.0;2.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;2.0;4.0;4.0;-0.8677867357567313;0.3608444193433698;-0.2722990751088484;-0.8213698689297244;1.2690098578520068;-0.2928269936954074;-0.237632052226901;-0.59788870008087;0.12807163690290885;0.3973929826273947;-0.5627877932238219;-0.2936373478044555;-0.8028202330108783;-0.11910392376470172;-0.46659202952152073;1.1072297771985933;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;-0.9597839526153701;0.14180760065107845;-0.7395763709638608;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;12.0;3.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;2.0;0.0;4.0;4.0;-0.8677867357567313;0.6430826044321368;-0.10148767781456632;-0.0896480261341616;-0.5238792311271732;-0.5863725538529851;-1.5414141377014843;0.7804440035612733;1.8301604471236128;-0.28550406121847727;-0.9838828751476226;0.8048436680267244;-0.8028202330108783;-0.11910392376470172;0.22211447225830508;1.1072297771985933;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;2.14292146620036;-0.27447024322052876;0.10950382315536462;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;12.0;3.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;1.0;4.0;4.0;-0.8677867357567313;0.6430826044321368;0.08448009278345445;-0.0896480261341616;-0.5238792311271732;-0.3580593403970913;-1.2033965599858516;0.41559122906776474;0.26101327252834156;-0.28550406121847727;0.5549060678398832;0.7301016607639842;-0.8028202330108783;-0.11910392376470172;-0.27581460520577955;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;1.2366005288838708;0.1363614898359921;-0.2129381893127126;-0.9597839526153701;-0.8705044287639664;-0.7395763709638608;-0.06656291404359571;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;14.0;3.0;4.0;1.0;2.0;3.0;3.0;1.0;1.0;3.0;4.0;2.0;4.0;4.0;-0.8677867357567313;0.7842016969765204;0.2309297121293958;-0.0896480261341616;0.37256531336241683;0.22903177991806428;0.1486737508766792;0.09127765174020162;0.7513717645893638;0.7451646253266814;0.041976420177381256;1.090222241211732;-0.8028202330108783;-0.11910392376470172;1.040549622572835;1.1072297771985933;-0.24287002311294137;0.7731479393081835;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;2.14292146620036;0.11342502038710522;1.9543235176507727;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
4.0;1.0;3.0;17.0;3.0;4.0;2.0;3.0;3.0;3.0;1.0;1.0;2.0;3.0;2.0;2.0;4.0;0.3086848439391824;0.07860623425460271;-0.02338121416339759;-0.8213698689297244;2.1654544023415965;-2.184565048044242;0.8247089063079446;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;0.17860833505691234;-0.9300768641932422;0.5198539630749973;-0.11910392376470172;0.02179817672677679;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;0.5915687567924948;0.993285008570275;-0.19925261106980824;0.40901864783426767;0.7435885591253474;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;5.0;2.0;4.0;2.0;2.0;3.0;0.0;1.0;1.0;2.0;5.0;1.0;4.0;5.0;-0.8677867357567313;0.7559778784676437;-0.05648347732984529;0.6420738166614013;-0.5238792311271732;1.1096684603907978;1.0178618078597346;0.5372088205656009;-0.9180264794939386;-0.28550406121847727;2.145211962339343;1.1128713343216532;-0.8028202330108783;-0.11910392376470172;0.04659924188782315;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;-0.9597839526153701;1.4474062927938465;0.3719467922467616;-0.4268519760722801;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;12.0;3.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;2.0;4.0;4.0;-0.8677867357567313;0.3608444193433698;-0.1479796204640715;-0.8213698689297244;0.37256531336241683;-0.19497847364288143;-0.9619554330461139;-0.59788870008087;-0.23370396168433422;2.661070220560933;-1.0062815497180375;-0.3072268036704083;-0.8028202330108783;-0.11910392376470172;-1.1495752085718745;-0.8172410260275329;3.9910432156320663;-1.056955151193068;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;-0.9597839526153701;-0.22243551273657788;-0.7395763709638608;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;5.0;2.0;4.0;2.0;2.0;3.0;0.0;1.0;1.0;2.0;5.0;1.0;4.0;4.0;-0.8677867357567313;0.21972532679898624;-0.1783853509568479;0.6420738166614013;-0.5238792311271732;1.0770522870399557;0.9212853570838396;-0.030339939757634556;-0.9180264794939386;-0.28550406121847727;1.8361102532676172;0.80031384940474;-0.8028202330108783;-0.11910392376470172;-0.21667360366789976;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;-0.9597839526153701;0.085042440123132;0.2793198619792097;0.7981308348252467;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
0.0;1.0;0.0;9.0;1.0;1.0;1.0;3.0;0.0;3.0;1.0;0.0;1.0;5.0;3.0;5.0;0.0;-0.16190378793918309;1.3486780671540546;-0.20655946820244805;-2.2848135545208503;-3.213212864595943;-1.8257871411849804;-0.14105560145100596;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;0.9916802219629743;-0.1079147843031014;-0.8028202330108783;10.598245796116807;-0.003002888434269568;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;-0.9597839526153701;-2.251790001610663;-0.7395763709638608;-0.7150832256952275;2.161723070988712;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;12.0;3.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;0.0;4.0;3.0;0.7792734758175478;0.3608444193433698;-0.21371922737047183;-0.8213698689297244;-0.5238792311271732;-0.3906755137479333;0.9695735824717872;0.10865159338274964;0.18037654272275122;-0.28550406121847727;1.1820689558115012;1.2804746233350701;-0.8028202330108783;-0.11910392376470172;0.3518431207930091;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;-0.7649448490250373;1.379363074160575;4.224653288802144;-0.9597839526153701;0.5297028642587125;1.3599673817673148;0.06314114828673066;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;16.0;2.0;4.0;2.0;0.0;3.0;0.0;1.0;1.0;2.0;2.0;1.0;4.0;4.0;-0.8677867357567313;0.8406493339942739;0.04226540885770374;1.373795659456964;-0.5238792311271732;1.1422846337416397;1.0178618078597346;0.8499397701314655;-0.9703313853137809;-0.28550406121847727;2.550627972063854;1.4684620961474164;-0.8028202330108783;-0.11910392376470172;0.36138199200879617;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;0.5915687567924948;2.0434404783372844;0.5649195636374946;-0.15303228893047996;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
4.0;1.0;3.0;17.0;3.0;4.0;0.0;1.0;0.0;3.0;1.0;1.0;0.0;5.0;2.0;1.0;0.0;0.3086848439391824;-0.20363195083416438;-0.15727800899397254;-0.8213698689297244;0.37256531336241683;-2.9673532084644494;0.2935384270405218;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;0.14725019065833142;-0.9617855945471319;0.7019777766496447;-0.11910392376470172;0.42433854203299076;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;-0.9597839526153701;-1.1164867910517342;-0.7395763709638608;-0.7150832256952275;4.36950066332145;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
4.0;1.0;3.0;3.0;2.0;4.0;0.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;2.0;4.0;4.0;-0.16190378793918309;-0.20363195083416438;-0.4362296648910037;-0.0896480261341616;3.0618989468311866;-1.1082313274664568;0.7281324555320495;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;0.286121972994904;-0.8213612172656203;0.08503335816552704;-0.11910392376470172;-0.6707238735393639;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;-0.9597839526153701;0.6999983458425518;0.8813949087182968;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;8.0;2.0;4.0;2.0;2.0;3.0;3.0;1.0;1.0;2.0;4.0;1.0;4.0;4.0;0.07339052799999965;1.3769018856629314;0.046728635352056236;1.373795659456964;-0.5238792311271732;0.9465875936365878;0.7281324555320495;-0.36623614484689637;-0.9703313853137809;-0.28550406121847727;1.8719481325802811;0.7821945749168031;0.29447574377637137;-0.11910392376470172;0.7791845512602694;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;1.2366005288838708;0.1363614898359921;-0.2129381893127126;0.5915687567924948;0.13234674056308737;0.7115788698944517;1.0719505219670469;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;12.0;3.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;2.0;4.0;4.0;-0.8677867357567313;-1.614822876278;-0.31163125859032975;-1.5530917117252874;0.37256531336241683;0.0007185664621704346;-0.6722260807184287;-0.59788870008087;-0.2685738988975625;-0.28550406121847727;-0.07673655504581788;-0.45897572750688054;-0.8028202330108783;-0.11910392376470172;-1.277396082863421;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;-0.9597839526153701;0.9838241484822839;-0.7395763709638608;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;5.0;2.0;4.0;2.0;2.0;3.0;0.0;1.0;1.0;2.0;2.0;1.0;2.0;5.0;0.07339052799999965;1.7720353447872053;0.4574384567177851;1.373795659456964;-0.5238792311271732;1.1422846337416397;1.0178618078597346;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;1.1395114741277128;0.04156923022237874;1.109479809522918;-0.11910392376470172;0.7467523891265935;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;1.2366005288838708;0.1363614898359921;-0.2129381893127126;0.5915687567924948;0.9885545785262795;-0.7395763709638608;0.01990646084328854;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
4.0;1.0;3.0;17.0;3.0;4.0;0.0;1.0;3.0;3.0;1.0;1.0;2.0;5.0;2.0;4.0;4.0;0.3086848439391824;0.07860623425460271;-0.32464900253219126;0.6420738166614013;1.2690098578520068;-1.6627062744307703;-1.6862788138653269;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;0.0576554923766717;-1.0523819669868169;0.936462186627003;-0.11910392376470172;0.4472318329508797;1.1072297771985933;-0.24287002311294137;-1.056955151193068;1.2366005288838708;1.379363074160575;-0.2129381893127126;-0.9597839526153701;0.472937703730766;-0.4616955801612052;-0.7150832256952275;3.2092087899786974;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;12.0;3.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;2.0;4.0;4.0;0.7792734758175478;0.4737396933788766;0.22404890461726903;-0.8213698689297244;-0.5238792311271732;-0.19497847364288143;-0.9619554330461139;0.027573199050858862;-0.4668966667977981;-0.28550406121847727;2.075776071171057;1.5114953730562668;-0.8028202330108783;-0.11910392376470172;0.3823675086835277;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;-0.7649448490250373;3.86536624280974;4.224653288802144;-0.9597839526153701;0.472937703730766;-0.7395763709638608;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;16.0;2.0;4.0;2.0;2.0;3.0;3.0;1.0;1.0;2.0;5.0;1.0;4.0;4.0;2.426333687391827;-0.5987654099584383;-0.7665084254730886;0.6420738166614013;-0.5238792311271732;1.0444361136891138;0.9212853570838396;0.015990571289160177;0.2784482411349557;-0.28550406121847727;-0.849490827725133;-0.6718772027401401;1.1595638582559458;-0.11910392376470172;0.18777453588147167;1.1072297771985933;-0.24287002311294137;0.7731479393081835;1.2366005288838708;-1.1066400944885906;-0.2129381893127126;-0.9597839526153701;-0.009566160756778725;-0.7395763709638608;-0.32597103870424843;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;8.0;2.0;4.0;2.0;2.0;1.0;0.0;1.0;1.0;2.0;2.0;1.0;4.0;5.0;0.07339052799999965;0.02215859723684929;0.5962633974692076;0.6420738166614013;-0.5238792311271732;1.1422846337416397;1.0178618078597346;-0.59788870008087;0.23704019069424714;-0.28550406121847727;-1.053318766315909;-0.9210172269492737;1.091267428165453;-0.11910392376470172;-0.060236115728991936;1.1072297771985933;-0.24287002311294137;0.7731479393081835;1.2366005288838708;0.1363614898359921;-0.2129381893127126;0.5915687567924948;-0.2366268028685645;0.03231471459907141;-0.3692057261476906;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;18.0;3.0;4.0;0.0;2.0;3.0;2.0;1.0;0.0;3.0;5.0;2.0;1.0;4.0;-0.6324924198175486;-0.14718431381641098;-0.40907837038369266;-0.0896480261341616;-0.5238792311271732;-1.3365445409223506;-1.6862788138653269;-0.59788870008087;-0.13345289219630302;-0.28550406121847727;-0.41719640851612483;-0.6628175654961717;-0.8028202330108783;-0.11910392376470172;-1.407124731398125;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;-0.9597839526153701;-1.4949211945713772;-0.7395763709638608;1.3169470841465523;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;14.0;3.0;4.0;1.0;2.0;3.0;3.0;1.0;1.0;3.0;4.0;1.0;4.0;4.0;0.07339052799999965;-1.614822876278;0.1573794588578786;0.6420738166614013;1.2690098578520068;0.16379943321638032;-0.4307849537786911;0.7514874341570267;-0.9703313853137809;-0.28550406121847727;0.49890938141384583;-0.6061948327213685;1.0024820690478127;-0.11910392376470172;0.7772767770171121;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;1.2366005288838708;0.1363614898359921;-0.2129381893127126;0.5915687567924948;0.3499465225868821;-0.7395763709638608;0.9134233346744257;3.7087789021123827;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;14.0;3.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;2.0;1.0;4.0;4.0;0.07339052799999965;0.6430826044321368;-0.019661858751437177;0.6420738166614013;0.37256531336241683;0.16379943321638032;-0.4307849537786911;3.224378461279695;-0.09204484175559446;-0.28550406121847727;-0.3813585292034609;-0.5835457396114473;1.1686700489346782;-0.11910392376470172;0.8326022300686771;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;1.2366005288838708;1.379363074160575;-0.2129381893127126;0.5915687567924948;0.03300770963918111;-0.7395763709638608;0.2793145855039413;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
4.0;1.0;3.0;17.0;3.0;2.0;2.0;3.0;3.0;3.0;1.0;1.0;2.0;2.0;2.0;4.0;4.0;0.3086848439391824;-1.614822876278;-0.519915161660113;1.373795659456964;1.2690098578520068;-1.4996254076765605;0.5349795539802594;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;0.03973655272033976;-1.070501241474754;1.0935439758351362;-0.11910392376470172;0.26408550560776817;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;0.5915687567924948;-1.1732519515796807;0.742454513316969;0.19284521061705703;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;5.0;2.0;4.0;1.0;2.0;1.0;0.0;1.0;1.0;3.0;5.0;2.0;4.0;4.0;0.5439791598783651;0.21972532679898624;-0.21446309845286393;-0.8213698689297244;2.1654544023415965;0.19641560656722232;-0.38249672839074356;0.6762003537059851;0.3263944048031445;-0.28550406121847727;-0.40375720377387586;-0.17133224501088085;-0.8028202330108783;-0.11910392376470172;-1.0351087539824295;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;-0.9597839526153701;-0.700208947180127;0.8813949087182968;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
4.0;1.0;3.0;16.0;2.0;4.0;2.0;2.0;3.0;0.0;1.0;1.0;2.0;2.0;1.0;4.0;4.0;1.485156423635096;0.050382415745725995;-0.23185108500377888;0.6420738166614013;-0.5238792311271732;1.0770522870399557;0.9212853570838396;0.24764312652313383;0.5988157892814903;-0.28550406121847727;0.1517299255724144;0.6734789279891812;-0.8028202330108783;-0.11910392376470172;-0.32350896128471485;1.1072297771985933;-0.24287002311294137;0.7731479393081835;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;0.5915687567924948;0.03773813968317664;0.742454513316969;-0.2827363512608063;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
4.0;1.0;3.0;5.0;2.0;4.0;2.0;2.0;3.0;0.0;1.0;1.0;2.0;5.0;1.0;4.0;4.0;1.485156423635096;-1.614822876278;-0.582586300351646;-0.0896480261341616;-0.5238792311271732;1.0770522870399557;0.9212853570838396;0.3808433457826687;0.4724122668835378;-0.28550406121847727;-0.8606901650103405;-0.48162482061680173;-0.8028202330108783;-0.11910392376470172;-1.296473825294995;1.1072297771985933;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;-2.3496416788131733;-0.2129381893127126;-0.9597839526153701;-0.2650093831325377;0.4954493659368307;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;16.0;2.0;4.0;2.0;2.0;3.0;2.0;1.0;1.0;0.0;2.0;0.0;4.0;5.0;0.07339052799999965;0.8124255154853971;0.0347337141484839;1.373795659456964;-0.5238792311271732;1.1422846337416397;1.0178618078597346;3.9656666380284107;-0.9703313853137809;-0.28550406121847727;1.1529506788699617;0.05515868608833148;1.1322452862197487;-0.11910392376470172;0.8440488755276215;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;1.2366005288838708;0.1363614898359921;-0.2129381893127126;0.5915687567924948;1.310223821517976;0.6266708504825292;0.35137239790967817;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;22.0;2.0;4.0;2.0;0.0;3.0;2.0;1.0;1.0;2.0;2.0;0.0;4.0;5.0;-0.8677867357567313;0.6430826044321368;0.10716816079641299;1.373795659456964;-0.5238792311271732;1.2075169804433237;1.1144382586356296;2.0892809406332247;-0.9703313853137809;-0.28550406121847727;3.3054633050868367;2.231736533951762;-0.8028202330108783;-0.11910392376470172;0.9890397180075848;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;1.2366005288838708;0.1363614898359921;-0.2129381893127126;0.5915687567924948;1.6933886550816144;1.745912924548781;0.46666489775885717;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;5.0;2.0;4.0;2.0;2.0;3.0;3.0;1.0;1.0;2.0;4.0;1.0;4.0;4.0;0.07339052799999965;-1.614822876278;-0.03491121594047488;0.6420738166614013;-0.5238792311271732;0.9465875936365878;0.7281324555320495;-0.59788870008087;0.6315063554188917;-0.28550406121847727;-0.7016595755603945;-0.155477879833936;1.18460588262246;-0.11910392376470172;0.6437325799960932;1.1072297771985933;-0.24287002311294137;0.7731479393081835;1.2366005288838708;0.1363614898359921;-0.2129381893127126;0.5915687567924948;1.7170408053015922;-0.7395763709638608;1.9366442708358893;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;3.0;3.0;4.0;0.0;3.0;3.0;3.0;1.0;0.0;2.0;5.0;2.0;4.0;4.0;0.42633200190877374;-1.614822876278;0.11125945174956944;-0.0896480261341616;0.37256531336241683;-1.7931709678341383;0.4384031032043644;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;0.613142621722962;-0.49068445786077025;0.7657211114007711;-0.11910392376470172;1.1569238514054372;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;-0.7649448490250373;2.6223646584851577;-0.2129381893127126;-0.9597839526153701;-0.16567035220863144;-0.7395763709638608;0.14961052317361492;3.9666215406329943;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;15.0;2.0;4.0;2.0;2.0;3.0;1.0;1.0;1.0;2.0;4.0;1.0;4.0;4.0;0.07339052799999965;0.9253207895209039;-0.0735925122248632;0.6420738166614013;-0.5238792311271732;0.718274380180694;0.39011487781641685;0.8846876534165615;1.1807078665272366;-0.28550406121847727;-0.47095322748512064;0.6485649255682678;2.0975014981653795;-0.11910392376470172;2.133704263902032;1.1072297771985933;-0.24287002311294137;0.7731479393081835;1.2366005288838708;1.379363074160575;-0.2129381893127126;0.5915687567924948;0.8513721072504089;1.8848533199501087;0.14961052317361492;1.9683410920982531;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
4.0;1.0;3.0;17.0;3.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;2.0;4.0;4.0;-0.8677867357567313;0.9253207895209039;-0.3054013382752961;-0.0896480261341616;1.2690098578520068;-0.4559078604496173;0.5349795539802594;-0.59788870008087;0.33729126018227834;-0.28550406121847727;-0.5784668654231123;-0.33667062471330583;-0.8028202330108783;-0.11910392376470172;-0.5562574189499191;1.1072297771985933;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;-0.9597839526153701;2.114396928997217;-0.7395763709638608;1.5619436463260576;2.193953400803789;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;11.0;3.0;4.0;1.0;2.0;3.0;0.0;1.0;1.0;3.0;5.0;2.0;4.0;4.0;-0.8677867357567313;-1.614822876278;-0.16797115580335872;-0.8213698689297244;-0.5238792311271732;0.3921126466722742;-0.09276737606305842;-0.59788870008087;-0.31434069148992455;1.7631870703191386;-0.7419771897871413;-0.44538627164092776;-0.8028202330108783;-0.11910392376470172;-1.1934540161644949;1.1072297771985933;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;-0.9597839526153701;0.03773813968317664;0.526325009359348;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
